HEADER
VTF File Version,1.0
VTF File Type,0
PID,3685888
Generated on,2026-01-02 17:20:35
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2024.2

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
14,READ
9,WRITE
17,siu_core_v5
16,subgraph_kernel_plan5_v1
11,xrt::bo::address
5,xrt::bo::bo
15,xrt::bo::read
6,xrt::bo::size
8,xrt::bo::sync
7,xrt::bo::write
1,xrt::device::device
2,xrt::device::load_xclbin
4,xrt::kernel::group_id
3,xrt::kernel::kernel
10,xrt::run::run
12,xrt::run::start
13,xrt::run::wait

EVENTS
321,319,52932.890243,1,API_CALL,8
322,320,52932.890243,3,API_CALL,9
323,0,52932.914771,1,API_CALL,6
324,323,52932.915016,1,API_CALL,6
325,0,52932.922907,1,API_CALL,8
326,0,52932.922992,3,API_CALL,9
327,325,52954.403076,1,API_CALL,8
328,326,52954.403076,3,API_CALL,9
329,0,52954.427800,1,API_CALL,6
330,329,52954.428059,1,API_CALL,6
331,0,52954.436014,1,API_CALL,8
332,0,52954.436099,3,API_CALL,9
333,331,52976.030197,1,API_CALL,8
334,332,52976.030197,3,API_CALL,9
335,0,52976.054950,1,API_CALL,6
336,335,52976.055165,1,API_CALL,6
337,0,52976.062845,1,API_CALL,8
338,0,52976.062925,3,API_CALL,9
339,337,52997.877121,1,API_CALL,8
340,338,52997.877121,3,API_CALL,9
341,0,52997.902410,1,API_CALL,6
342,341,52997.902675,1,API_CALL,6
343,0,52997.910344,1,API_CALL,8
344,0,52997.910425,3,API_CALL,9
345,343,53019.219403,1,API_CALL,8
346,344,53019.219403,3,API_CALL,9
347,0,53019.244982,1,API_CALL,6
348,347,53019.245301,1,API_CALL,6
349,0,53019.254656,1,API_CALL,8
350,0,53019.254736,3,API_CALL,9
351,349,53040.783367,1,API_CALL,8
352,350,53040.783367,3,API_CALL,9
353,0,53040.808922,1,API_CALL,6
354,353,53040.809241,1,API_CALL,6
355,0,53040.817106,1,API_CALL,8
356,0,53040.817190,3,API_CALL,9
358,356,53062.940456,3,API_CALL,9
357,355,53062.940456,1,API_CALL,8
359,0,53062.991909,1,API_CALL,6
360,359,53062.992088,1,API_CALL,6
361,0,53062.997348,1,API_CALL,7
362,361,53062.997933,1,API_CALL,7
363,0,53063.001023,1,API_CALL,6
364,363,53063.001103,1,API_CALL,6
365,0,53063.007043,1,API_CALL,8
366,0,53063.007117,3,API_CALL,9
367,365,53084.494421,1,API_CALL,8
368,366,53084.494421,3,API_CALL,9
369,0,53084.520100,1,API_CALL,10
370,369,53084.534568,1,API_CALL,10
371,0,53084.576396,1,API_CALL,11
372,371,53084.576632,1,API_CALL,11
373,0,53084.584211,1,API_CALL,6
374,373,53084.584341,1,API_CALL,6
375,0,53084.590496,1,API_CALL,11
376,375,53084.590580,1,API_CALL,11
377,0,53084.594006,1,API_CALL,6
378,377,53084.594090,1,API_CALL,6
379,0,53084.598005,1,API_CALL,11
380,379,53084.598086,1,API_CALL,11
381,0,53084.600540,1,API_CALL,6
382,381,53084.600620,1,API_CALL,6
383,0,53084.602985,1,API_CALL,11
384,383,53084.603065,1,API_CALL,11
385,0,53084.605300,1,API_CALL,6
386,385,53084.605380,1,API_CALL,6
387,0,53084.608449,1,API_CALL,11
388,387,53084.608535,1,API_CALL,11
389,0,53084.610809,1,API_CALL,6
390,389,53084.610890,1,API_CALL,6
391,0,53084.613189,1,API_CALL,11
392,391,53084.613270,1,API_CALL,11
393,0,53084.615615,1,API_CALL,6
394,393,53084.615695,1,API_CALL,6
395,0,53084.618359,1,API_CALL,11
396,395,53084.618440,1,API_CALL,11
397,0,53084.620634,1,API_CALL,6
398,397,53084.620714,1,API_CALL,6
399,0,53084.623140,1,API_CALL,11
400,399,53084.623224,1,API_CALL,11
401,0,53084.626089,1,API_CALL,6
402,401,53084.626169,1,API_CALL,6
